id,title,difficulty,totalNotes,sub_constant_1,main_constant,sub_constant_2,stamina,handspeed,burst,complex,rhythm
1455,無敵的ハピネス！(SOS団5人Ver.),oni,503,3.02 ,3.22 ,2.73 ,4.55 ,2.16 ,7.79 ,1.28 ,0.97 
1456,World Keeps Turning,oni,701,4.86 ,4.58 ,3.90 ,7.00 ,2.49 ,2.83 ,3.87 ,3.68 
1457,ツナガリズム,oni,622,5.55 ,6.11 ,5.22 ,6.15 ,0.96 ,5.98 ,7.25 ,5.05 
1458,闇の魂,oni,591,5.85 ,6.30 ,6.81 ,6.67 ,1.64 ,8.89 ,7.37 ,4.50 
1459,ワルルーさまの歌を聴けぇ！,oni,516,4.66 ,4.84 ,4.36 ,2.50 ,4.03 ,8.11 ,6.47 ,3.13 
1460,クスシキ,oni,412,2.71 ,3.06 ,3.65 ,2.44 ,0.24 ,0.03 ,3.97 ,4.06 
1462,"コドモオトナヒーロー (feat. 竹ぱら, しなこ, リアピ)",oni,354,0.70 ,2.92 ,4.31 ,1.20 ,0.11 ,5.63 ,0.00 ,4.76 
1463,チェリーポップ,oni,432,5.68 ,5.67 ,4.32 ,6.17 ,5.84 ,8.20 ,4.86 ,1.91 
1464,ZOMEKI THUNDER,oni,765,10.87 ,11.38 ,12.35 ,7.73 ,10.84 ,14.06 ,13.15 ,11.99 
1465,マルトーアンフェール,edit,1226,13.45 ,12.75 ,12.60 ,13.30 ,12.16 ,14.82 ,14.56 ,11.20 
1465,マルトーアンフェール,oni,779,3.54 ,3.48 ,2.28 ,4.89 ,2.01 ,3.53 ,3.04 ,1.52 
1466,どんちゃんえかき歌,edit,199,0.09 ,0.19 ,0.26 ,0.11 ,0.11 ,0.09 ,0.00 ,0.30 
1466,どんちゃんえかき歌,oni,368,1.13 ,1.20 ,1.32 ,1.36 ,0.30 ,0.05 ,1.36 ,1.44 
1467,さいたま2001,oni,570,5.11 ,5.17 ,5.88 ,5.23 ,3.85 ,8.67 ,5.93 ,2.56 
1491,オーバーライド,oni,994,8.96 ,8.83 ,7.70 ,8.57 ,8.97 ,8.90 ,9.18 ,5.89 
1493,賜物,oni,301,1.34 ,2.41 ,3.69 ,1.50 ,0.02 ,0.00 ,1.76 ,4.30 
1495,ハッピーラッキーチャッピー,oni,266,0.82 ,0.80 ,0.44 ,1.41 ,0.10 ,0.60 ,0.00 ,0.17 
ACX_0000,おしりかじり虫,oni,368,0.41 ,0.44 ,0.19 ,0.70 ,0.00 ,0.00 ,0.00 ,0.00 
ACX_0001,おしりの山はエベレスト,edit,788,9.08 ,8.75 ,8.26 ,9.01 ,4.71 ,10.54 ,11.87 ,4.61 
ACX_0001,おしりの山はエベレスト,oni,442,0.32 ,0.30 ,0.15 ,0.53 ,0.03 ,0.00 ,0.16 ,0.00 
ACX_0002,雪だるまつくろう,oni,247,2.75 ,2.53 ,1.88 ,1.20 ,0.44 ,1.20 ,4.56 ,1.60 
ACX_0003,Dance My Generation,oni,325,1.73 ,3.19 ,4.92 ,1.56 ,0.03 ,0.01 ,2.54 ,5.74 
ACX_0004,KISS KISS BANG BANG,oni,480,1.18 ,1.26 ,0.98 ,2.03 ,0.16 ,1.43 ,0.00 ,0.86 
ACX_0005,ライオン,edit,487,4.21 ,4.93 ,6.13 ,4.73 ,0.62 ,0.21 ,5.45 ,6.88 
ACX_0005,ライオン,oni,370,1.13 ,1.66 ,2.37 ,1.95 ,0.05 ,0.18 ,0.00 ,2.74 
ACX_0006,青春サツバツ論,oni,408,4.66 ,4.34 ,3.72 ,3.54 ,1.35 ,0.23 ,7.07 ,3.59 
ACX_0007,イマジネーション,oni,481,6.45 ,6.44 ,6.79 ,6.78 ,6.44 ,8.90 ,5.99 ,4.12 
ACX_0008,ETERNAL BLAZE,oni,320,0.95 ,1.52 ,1.88 ,1.61 ,0.33 ,1.67 ,0.00 ,2.10 
ACX_0009,INSIDE IDENTITY,oni,459,3.00 ,3.27 ,3.06 ,3.89 ,3.09 ,7.87 ,1.41 ,1.79 
ACX_0010,ラヴァーズ,oni,410,1.37 ,1.48 ,1.19 ,2.34 ,0.26 ,3.77 ,0.00 ,0.09 
ACX_0011,恋音と雨空,oni,415,0.81 ,0.79 ,0.73 ,1.39 ,0.04 ,0.00 ,0.00 ,0.74 
ACX_0012,チョコレイト?ディスコ,oni,370,0.71 ,1.75 ,2.83 ,1.22 ,0.00 ,0.00 ,0.00 ,3.33 
ACX_0013,ポリリズム,oni,573,2.30 ,2.36 ,2.49 ,3.11 ,0.06 ,0.00 ,2.45 ,2.66 
ACX_0014,S,oni,596,8.79 ,8.67 ,7.87 ,5.22 ,10.57 ,9.37 ,9.47 ,5.36 
ACX_0015,Punishment,oni,999,9.91 ,10.08 ,9.86 ,11.13 ,10.12 ,9.88 ,8.04 ,9.51 
ACX_0016,ウィーゴー！,oni,569,1.39 ,2.17 ,2.65 ,2.06 ,1.22 ,6.57 ,0.00 ,2.23 
ACX_0018,ジョジョ ～その血の運命～,oni,314,0.85 ,0.93 ,1.00 ,1.43 ,0.29 ,0.23 ,0.00 ,1.09 
ACX_0019,Life is SHOW TIME,oni,267,0.64 ,1.67 ,2.54 ,1.09 ,0.07 ,0.97 ,0.00 ,2.97 
ACX_0020,V.I.P,oni,343,1.58 ,2.05 ,2.34 ,2.54 ,0.84 ,7.79 ,0.50 ,0.35 
ACX_0021,Tell Your World,oni,388,1.83 ,1.59 ,0.87 ,3.14 ,0.17 ,0.60 ,0.00 ,0.17 
ACX_0022,桃源郷エイリアン,oni,404,4.19 ,4.59 ,3.82 ,2.35 ,0.39 ,5.17 ,6.82 ,3.55 
ACX_0023,行くぜっ！怪盗少女 -Z ver.-,oni,496,0.96 ,1.39 ,1.64 ,1.58 ,0.47 ,2.83 ,0.00 ,1.64 
ACX_0024,キルミーのベイベー！,oni,596,9.08 ,8.88 ,6.83 ,9.30 ,10.42 ,8.68 ,7.03 ,3.57 
ACX_0025,それが大事,oni,471,0.74 ,0.69 ,0.59 ,1.26 ,0.04 ,0.00 ,0.16 ,0.58 
ACX_0026,天装戦隊ゴセイジャー,oni,299,1.27 ,1.84 ,2.29 ,1.99 ,0.71 ,7.73 ,0.57 ,0.60 
AC_10000,カロン,oni,371,0.89 ,1.17 ,1.55 ,1.52 ,0.14 ,0.23 ,0.00 ,1.77 
AC_10001,ラブレター,oni,314,0.12 ,2.68 ,4.58 ,0.21 ,0.00 ,0.00 ,0.00 ,5.42 
AC_10002,歩いていこう,oni,277,0.02 ,0.02 ,0.01 ,0.03 ,0.00 ,0.00 ,0.00 ,0.00 
AC_10003,笑顔にカンパイ！,oni,397,1.52 ,4.11 ,6.72 ,1.61 ,0.04 ,0.02 ,2.06 ,7.90 
AC_10005,Ring a Ding Dong,oni,398,5.31 ,5.72 ,6.48 ,1.91 ,0.06 ,0.01 ,8.95 ,7.10 
AC_10007,I Wish For You,oni,376,0.56 ,0.51 ,0.26 ,0.96 ,0.01 ,0.00 ,0.00 ,0.08 
AC_10009,風は吹いている,oni,448,0.52 ,0.58 ,0.60 ,0.90 ,0.01 ,0.00 ,0.00 ,0.65 
AC_10010,気まぐれロマンティック,oni,400,1.22 ,1.49 ,1.50 ,2.06 ,0.38 ,5.17 ,0.00 ,0.19 
AC_10011,前略、道の上より,oni,650,4.26 ,3.64 ,2.00 ,5.18 ,0.75 ,0.77 ,5.12 ,0.40 
AC_10013,虹,oni,327,0.52 ,0.48 ,0.26 ,0.90 ,0.02 ,0.00 ,0.00 ,0.12 
AC_10014,maximum the hormone,oni,839,2.83 ,5.17 ,7.35 ,4.73 ,0.79 ,3.77 ,0.89 ,8.48 
AC_10015,夜の踊り子,oni,529,1.36 ,1.60 ,2.00 ,2.30 ,0.05 ,0.01 ,0.47 ,2.25 
AC_147_1,FUTURE FISH,oni,358,1.49 ,1.56 ,1.17 ,2.52 ,0.47 ,3.53 ,0.00 ,0.11 
AC_158_2,ANTI-HERO,edit,600,7.16 ,8.34 ,10.46 ,3.93 ,2.39 ,2.25 ,11.44 ,11.72 
AC_158_2,ANTI-HERO,oni,434,0.66 ,0.75 ,0.91 ,1.07 ,0.01 ,0.00 ,0.39 ,1.02 
AC_165,十面相 colorful ver.,edit,999,3.52 ,3.55 ,2.54 ,5.40 ,1.78 ,5.87 ,2.09 ,1.38 
AC_165,十面相 colorful ver.,oni,752,1.23 ,1.88 ,2.28 ,2.11 ,0.18 ,5.87 ,0.00 ,1.84 
AC_172,マトリョシカ,edit,857,7.73 ,9.15 ,10.02 ,8.04 ,4.75 ,9.02 ,9.49 ,11.45 
AC_172,マトリョシカ,oni,693,2.83 ,5.55 ,7.43 ,4.21 ,0.34 ,7.71 ,2.42 ,8.30 
AC_174,人生リセットボタン,oni,999,7.56 ,7.47 ,6.70 ,7.89 ,7.85 ,8.67 ,6.75 ,4.31 
AC_188,チルドレンレコード,oni,490,8.45 ,8.36 ,8.08 ,7.11 ,10.77 ,9.25 ,6.71 ,5.87 
AC_189,延命治療,oni,603,2.72 ,3.03 ,2.72 ,3.05 ,0.79 ,7.50 ,3.45 ,1.56 
AC_192,夜咄ディセイブ,oni,703,6.43 ,7.95 ,8.26 ,4.28 ,0.97 ,8.38 ,10.15 ,8.70 
AC_195,イケナイ太陽,oni,456,2.35 ,2.00 ,1.09 ,3.51 ,0.91 ,0.18 ,1.80 ,0.13 
AC_216_1,気分上々↑↑,oni,620,2.23 ,1.94 ,1.26 ,3.08 ,0.09 ,0.00 ,2.28 ,0.86 
AC_217,じょいふる,oni,455,1.88 ,2.21 ,2.09 ,3.22 ,0.32 ,2.60 ,0.00 ,2.10 
AC_224_1,喧嘩上等,oni,516,3.04 ,2.97 ,1.63 ,4.79 ,1.31 ,2.83 ,1.68 ,0.43 
AC_225,君の知らない物語,oni,381,1.55 ,1.65 ,1.30 ,2.59 ,0.63 ,4.00 ,0.00 ,0.21 
AC_249_1,Love Forever,oni,323,0.25 ,0.28 ,0.11 ,0.43 ,0.00 ,0.00 ,0.00 ,0.00 
AC_24_1,POP TEAM EPIC,oni,423,1.96 ,1.70 ,1.06 ,3.18 ,0.28 ,0.09 ,1.08 ,0.67 
AC_256,ももいろ太鼓どどんが節,oni,396,1.23 ,3.08 ,4.34 ,2.06 ,0.46 ,4.65 ,0.00 ,4.87 
AC_289_1,ミセナイナミダハ、きっといつか,oni,205,0.08 ,0.09 ,0.04 ,0.13 ,0.00 ,0.00 ,0.00 ,0.00 
AC_29,真夏のSounds good!,oni,389,0.49 ,0.57 ,0.54 ,0.82 ,0.06 ,0.39 ,0.18 ,0.56 
AC_290_1,マジLOVE2000％,oni,426,5.51 ,6.25 ,7.70 ,4.06 ,3.96 ,9.34 ,7.61 ,6.36 
AC_292,もったいないとらんど,oni,449,1.53 ,1.83 ,1.03 ,2.60 ,0.35 ,2.83 ,0.00 ,0.00 
AC_373,Shine,oni,255,0.72 ,0.64 ,0.33 ,1.24 ,0.03 ,0.00 ,0.00 ,0.01 
AC_456,イエス,oni,430,0.20 ,0.20 ,0.12 ,0.35 ,0.00 ,0.00 ,0.00 ,0.09 
AC_47,ありがとう,oni,229,0.24 ,0.24 ,0.14 ,0.42 ,0.00 ,0.00 ,0.00 ,0.10 
AC_475,あったかいんだからぁ?,oni,414,1.80 ,1.57 ,0.85 ,3.06 ,0.50 ,0.60 ,0.00 ,0.15 
AC_486,Daydream café,oni,371,1.16 ,1.09 ,0.59 ,2.00 ,0.10 ,0.60 ,0.00 ,0.24 
AC_4_1,ダンシング?ヒーロー(Eat You Up),oni,434,1.93 ,1.65 ,0.91 ,3.27 ,0.18 ,0.01 ,0.56 ,0.23 
AC_508_2,青空のラプソディ,edit,486,6.99 ,7.87 ,9.44 ,4.82 ,0.81 ,0.42 ,11.00 ,10.50 
AC_508_2,青空のラプソディ,oni,510,8.22 ,8.13 ,8.15 ,5.21 ,0.71 ,0.01 ,13.14 ,8.54 
AC_50_1,バクチ?ダンサー,oni,577,5.47 ,5.31 ,5.07 ,6.03 ,2.46 ,0.77 ,6.80 ,5.20 
AC_532,Hard Knock Days,oni,442,0.90 ,1.60 ,2.09 ,1.51 ,0.03 ,7.36 ,0.37 ,0.62 
AC_533,crossing field,oni,299,1.01 ,1.62 ,2.02 ,1.70 ,0.37 ,7.27 ,0.00 ,0.29 
AC_562,talking,oni,384,1.38 ,1.26 ,0.99 ,1.97 ,0.18 ,0.05 ,1.32 ,0.89 
AC_57_1,ブルーバード,oni,342,1.20 ,1.17 ,0.64 ,2.06 ,0.19 ,0.97 ,0.00 ,0.25 
AC_57_2,黒い猫の歌,oni,343,0.95 ,1.01 ,1.12 ,1.63 ,0.04 ,0.01 ,0.00 ,1.22 
AC_584,かくしん的☆めたまるふぉ～ぜっ！,oni,410,2.66 ,3.39 ,3.60 ,3.02 ,0.52 ,7.41 ,3.39 ,3.25 
AC_58_2,クリスマスソング,oni,446,2.67 ,2.69 ,2.76 ,2.00 ,0.03 ,0.00 ,4.13 ,2.93 
AC_598,みんながみんな英雄,oni,242,0.83 ,1.20 ,1.70 ,0.99 ,0.01 ,0.00 ,1.03 ,1.96 
AC_599,365日の紙飛行機,oni,251,0.15 ,0.15 ,0.09 ,0.25 ,0.00 ,0.00 ,0.00 ,0.07 
AC_600,キミに100パーセント,oni,302,1.04 ,1.32 ,0.90 ,1.79 ,0.11 ,2.83 ,0.00 ,0.00 
AC_603,スタートライン！,oni,315,0.81 ,1.02 ,1.05 ,1.38 ,0.22 ,2.37 ,0.00 ,0.89 
AC_619,トライ?エヴリシング,oni,203,0.02 ,0.16 ,0.25 ,0.03 ,0.00 ,0.00 ,0.00 ,0.29 
AC_634,サイレントマジョリティー,oni,284,0.47 ,1.13 ,1.81 ,0.81 ,0.03 ,0.00 ,0.00 ,2.13 
AC_638,FANTASTIC BABY,oni,543,1.79 ,1.64 ,1.33 ,2.24 ,0.09 ,0.00 ,2.11 ,1.23 
AC_655,Soup,oni,443,4.43 ,4.80 ,5.48 ,2.03 ,0.03 ,0.09 ,7.35 ,6.02 
AC_665,ワタリドリ,oni,491,5.01 ,5.21 ,5.63 ,4.56 ,0.63 ,0.02 ,7.29 ,6.08 
AC_667,花丸◎日和！,oni,512,4.51 ,4.87 ,4.23 ,6.05 ,4.56 ,7.86 ,1.67 ,3.46 
AC_679,ようこそジャパリパークへ,oni,449,2.67 ,2.80 ,2.07 ,4.20 ,1.87 ,5.32 ,0.00 ,1.04 
AC_710,TT -Japanese ver.-,oni,275,1.35 ,1.61 ,2.04 ,0.95 ,0.02 ,0.00 ,2.12 ,2.30 
AC_729,Lemon,oni,223,0.18 ,1.53 ,2.61 ,0.31 ,0.00 ,0.00 ,0.00 ,3.09 
AC_772,ガラスを割れ！,oni,348,1.18 ,1.32 ,1.15 ,1.99 ,0.43 ,3.77 ,0.00 ,0.10 
AC_787,Candy Pop,oni,288,1.14 ,1.81 ,1.71 ,1.86 ,0.61 ,6.10 ,0.00 ,0.00 
AC_789,LOSER,oni,347,0.76 ,3.22 ,5.41 ,1.12 ,0.01 ,0.04 ,0.67 ,6.39 
AC_78_2,好きな人がいること,oni,310,0.69 ,2.69 ,4.50 ,0.70 ,0.01 ,0.01 ,0.95 ,5.31 
AC_791,ミッション！ 健?康?第?イチ,oni,453,3.26 ,3.44 ,2.81 ,4.72 ,2.08 ,7.85 ,2.21 ,0.86 
AC_7_1,Hope,oni,311,1.31 ,2.42 ,3.73 ,1.18 ,0.07 ,0.05 ,1.92 ,4.35 
AC_893,ピースサイン,oni,443,3.08 ,3.46 ,5.62 ,3.29 ,1.74 ,8.67 ,3.77 ,2.32 
AC_999,銀河鉄道999,oni,403,0.87 ,1.43 ,2.13 ,1.47 ,0.02 ,0.00 ,0.30 ,2.47 
NS1_mk3rai,ミライ,oni,700,5.64 ,5.60 ,3.46 ,6.21 ,6.63 ,7.68 ,3.45 ,1.04 
NS2_0001,Feel Special,oni,413,2.56 ,3.26 ,4.33 ,2.24 ,0.04 ,0.00 ,3.79 ,4.93 
NS2_0003,マリーゴールド,oni,328,0.65 ,0.61 ,0.45 ,1.12 ,0.00 ,0.00 ,0.00 ,0.39 
NS2_0004,TT,edit,520,7.33 ,8.60 ,8.67 ,6.79 ,2.64 ,8.38 ,10.30 ,9.14 
NS2_0004,TT,oni,275,1.35 ,1.61 ,2.04 ,0.95 ,0.02 ,0.00 ,2.12 ,2.30 
NS2_0005,可愛くてごめん,oni,533,2.26 ,2.23 ,1.29 ,3.71 ,1.13 ,2.83 ,0.27 ,0.08 
NS2_0006,スターマイン,oni,418,1.83 ,2.71 ,3.88 ,2.57 ,0.11 ,0.01 ,1.82 ,4.48 
NS2_0007,春を告げる,oni,413,3.58 ,5.15 ,7.28 ,3.09 ,0.22 ,0.60 ,5.33 ,8.39 
NS2_0008,キセキ,oni,203,0.07 ,0.07 ,0.06 ,0.12 ,0.00 ,0.00 ,0.00 ,0.06 
NS2_0009,愛をこめて花束を,oni,259,0.16 ,0.18 ,0.07 ,0.27 ,0.00 ,0.00 ,0.00 ,0.00 
NS2_0010,プラスティック?ラブ,oni,462,0.68 ,0.71 ,0.79 ,0.96 ,0.01 ,0.00 ,0.65 ,0.86 
NS2_0011,真夜中のドア～Stay with me,oni,385,1.29 ,1.20 ,1.04 ,1.49 ,0.01 ,0.00 ,1.64 ,1.02 
NS2_0012,Into the Unknown,oni,230,0.79 ,1.62 ,1.76 ,1.32 ,0.37 ,6.45 ,0.00 ,0.00 
NS2_0013,Butter-Fly,oni,383,1.78 ,1.86 ,1.35 ,2.69 ,1.28 ,4.00 ,0.74 ,0.06 
NS2_0014,ムーンライト伝説,oni,394,2.65 ,3.92 ,6.87 ,2.90 ,1.20 ,9.25 ,3.30 ,4.60 
NS2_0016,サインはB -New Arrange Ver.-,oni,429,1.70 ,1.98 ,1.87 ,2.86 ,0.61 ,6.33 ,0.00 ,0.17 
NS2_0018,OVER THE TOP,oni,417,1.07 ,2.07 ,2.98 ,0.94 ,0.06 ,7.95 ,1.58 ,2.01 
NS_p_512,ステッピン?オン?ジ?アクセル,oni,779,11.00 ,11.41 ,12.77 ,10.64 ,10.98 ,12.05 ,11.18 ,15.19 
NS_p_516,Beat Again,edit,733,10.27 ,10.41 ,11.03 ,11.00 ,12.04 ,11.00 ,6.85 ,8.41 
NS_p_516,Beat Again,oni,475,4.87 ,7.46 ,9.12 ,4.52 ,1.13 ,7.50 ,6.97 ,10.19 
NS_p_518,TAIKO-TONGUE-TWISTER,oni,765,4.63 ,5.04 ,8.40 ,5.02 ,5.13 ,11.90 ,3.46 ,3.77 
NS_p_534,神鬼争乱,oni,794,10.80 ,10.58 ,11.27 ,9.19 ,10.17 ,12.40 ,12.58 ,10.59 
NS_p_602,音虫を響かせろ！,oni,582,8.51 ,8.76 ,10.80 ,6.41 ,3.20 ,7.93 ,12.78 ,11.70 
NS_p_680,Planet Quester XT,edit,965,13.18 ,12.54 ,12.54 ,12.45 ,12.21 ,13.00 ,14.52 ,12.73 
NS_p_680,Planet Quester XT,oni,626,6.93 ,6.71 ,5.00 ,4.49 ,1.57 ,5.17 ,10.94 ,4.26 
NS_p_760,文明開化,edit,765,10.36 ,10.68 ,10.60 ,8.58 ,10.70 ,10.56 ,11.42 ,10.73 
NS_p_760,文明開化,oni,788,6.79 ,6.12 ,4.69 ,7.57 ,3.61 ,1.67 ,8.13 ,4.11 
NS_p_773,ドンバルディアの踊り子,oni,583,5.69 ,5.57 ,5.13 ,3.63 ,0.37 ,2.19 ,9.08 ,5.17 
P4_G_D11,Next Life,oni,876,10.29 ,9.51 ,9.57 ,9.81 ,6.34 ,9.86 ,13.31 ,10.33 
ns2_fu4cho,不死鳥と成りて,oni,1015,12.68 ,11.64 ,10.97 ,13.40 ,11.05 ,14.47 ,13.23 ,3.86 
ns2_kgnbad,SO BAD,oni,409,2.15 ,2.52 ,3.33 ,2.62 ,0.73 ,8.20 ,2.50 ,0.49 
ns2_masejn,魔星陣 -ゼータ?アステリズム-,oni,582,5.96 ,6.61 ,8.20 ,3.62 ,4.00 ,10.42 ,8.73 ,5.97 
ns2_mikrol,ローリンガール,oni,665,6.17 ,6.13 ,5.18 ,7.40 ,6.05 ,8.38 ,4.61 ,2.59 
ns2_miksst,初音ミクの消失,edit,1257,14.02 ,13.02 ,12.48 ,14.78 ,11.28 ,13.63 ,15.39 ,7.73 
ns2_miksst,初音ミクの消失,oni,929,11.74 ,10.17 ,9.74 ,11.41 ,9.94 ,9.26 ,13.40 ,8.50 
ns2_ojamjk,おジャ魔女カーニバル!!,edit,619,6.83 ,6.80 ,7.02 ,8.12 ,5.84 ,9.91 ,6.18 ,1.18 
ns2_ojamjk,おジャ魔女カーニバル!!,oni,369,1.25 ,1.26 ,1.24 ,2.15 ,0.22 ,0.33 ,0.12 ,1.30 
ns2_sekask,＊せかいをすくう、ぼくらのおはなし。,oni,1060,12.54 ,12.02 ,12.04 ,12.43 ,11.45 ,14.50 ,13.43 ,10.44 
